wb_region_code,country_code,pcn_region_code,country_name,year,surveyid_year,reporting_year,survey_year,survey_acronym,survey_coverage,welfare_type,use_imputed,use_microdata,use_bin,use_groupdata,survey_comparability,survey_time,surv_title,surv_producer
ECA,IRL,OHI,Ireland,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,3,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,3,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,3,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,3,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,3,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,3,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,3,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,3,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,3,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,3,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,3,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,IRL,OHI,Ireland,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,3,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Central Statistics Office Ireland
ECA,ISL,OHI,Iceland,2004,2004,2003,2003,EU-SILC,national,income,0,1,0,0,0,2004,European Union Statistics on Income and Living Conditions 2004 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,0,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2006,2006,2005,2005,EU-SILC,national,income,0,1,0,0,0,2006,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,0,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,0,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,0,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,0,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,0,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,0,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,0,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,0,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,0,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,0,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,0,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistics Iceland
ECA,ISL,OHI,Iceland,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,0,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistics Iceland
ECA,ITA,OHI,Italy,1986,1986,1986,1986,SHIW-LIS,national,income,0,0,1,0,0,1986,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1987,1987,1987,1987,SHIW-LIS,national,income,0,0,1,0,0,1987,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1989,1989,1989,1989,SHIW-LIS,national,income,0,0,1,0,0,1989,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1991,1991,1991,1991,SHIW-LIS,national,income,0,0,1,0,0,1991,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1993,1993,1993,1993,SHIW-LIS,national,income,0,0,1,0,0,1993,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1995,1995,1995,1995,SHIW-LIS,national,income,0,0,1,0,0,1995,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,1998,1998,1998,1998,SHIW-LIS,national,income,0,0,1,0,0,1998,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,2000,2000,2000,2000,SHIW-LIS,national,income,0,0,1,0,0,2000,Survey on Household Income and Wealth (SHIW),Bank of Italy
ECA,ITA,OHI,Italy,2004,2004,2003,2003,EU-SILC,national,income,0,1,0,0,1,2004,European Union Statistics on Income and Living Conditions 2004 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,1,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2006,2006,2005,2005,EU-SILC,national,income,0,1,0,0,1,2006,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,1,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,1,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,1,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,1,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,1,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,1,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,1,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,1,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,1,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,1,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,1,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,1,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,ITA,OHI,Italy,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,1,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Italian National Institute of Statistics
ECA,KAZ,ECA,Kazakhstan,1993,1993,1993,1993,HBS,national,income,0,0,0,1,0,1993,Household Budget Survey 1993,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,1996,1996,1996,1996,LSMS,national,consumption,0,1,0,0,1,1996,Living Standards Measurement Survey 1996,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2001,2001,2001,2001,HBS,national,consumption,0,1,0,0,2,2001,Household Budget Survey 2001,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2002,2002,2002,2002,HBS,national,consumption,0,1,0,0,2,2002,Household Budget Survey 2002,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,2,2003,Household Budget Survey 2003,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2004,2004,2004,2004,HBS,national,consumption,0,1,0,0,2,2004,Household Budget Survey 2004,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,3,2005,Household Budget Survey 2005,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2006,2006,2006,2006,HBS,national,consumption,0,1,0,0,3,2006,Household Budget Survey 2006,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2007,2007,2007,2007,HBS,national,consumption,0,1,0,0,3,2007,Household Budget Survey 2007,The Agency of Statistics of the Republic of Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2008,2008,2008,2008,HBS,national,consumption,0,1,0,0,3,2008,Household Budget Survey 2008,The Agency of Statistics of the Republic of Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2009,2009,2009,2009,HBS,national,consumption,0,1,0,0,3,2009,Household Budget Survey 2009,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2010,2010,2010,2010,HBS,national,consumption,0,1,0,0,3,2010,Household Budget Survey 2010,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2011,2011,2011,2011,HBS,national,consumption,0,1,0,0,3,2011,Household Budget Survey 2011,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2012,2012,2012,2012,HBS,national,consumption,0,1,0,0,3,2012,Household Budget Survey 2012,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2013,2013,2013,2013,HBS,national,consumption,0,1,0,0,3,2013,Household Budget Survey 2013,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2014,2014,2014,2014,HBS,national,consumption,0,1,0,0,3,2014,Household Budget Survey 2014,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2015,2015,2015,2015,HBS,national,consumption,0,1,0,0,3,2015,Household Budget Survey 2015,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2016,2016,2016,2016,HBS,national,consumption,0,1,0,0,3,2016,Household Budget Survey 2016,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2017,2017,2017,2017,HBS,national,consumption,0,1,0,0,3,2017,Household Budget Survey 2017,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KAZ,ECA,Kazakhstan,2018,2018,2018,2018,HBS,national,consumption,0,1,0,0,3,2018,Household Budget Survey 2018,The Agency of Statistics of the Republic of  Kazakhstan
ECA,KGZ,ECA,Kyrgyz Republic,1998,1998,1998,1998,KPMS,national,income,0,1,0,0,0,1998,Kyrgyz Poverty Monitoring Surveys 1998,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2000,2000,2000,2000,HBS,national,consumption,0,1,0,0,1,2000,Household Budget Survey 2000,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2001,2001,2001,2001,HBS,national,consumption,0,1,0,0,1,2001,Household Budget Survey 2001,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2002,2002,2002,2002,HBS,national,consumption,0,1,0,0,1,2002,Household Budget Survey 2002,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,1,2003,Household Budget Survey 2003,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2004,2004,2004,2004,KIHS,national,consumption,0,1,0,0,2,2004,Kyrgyz Integrated Household Survey 2004,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2005,2005,2005,2005,KIHS,national,consumption,0,1,0,0,2,2005,Kyrgyz Integrated Household Survey 2005,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2006,2006,2006,2006,KIHS,national,consumption,0,1,0,0,2,2006,Kyrgyz Integrated Household Survey 2006,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2007,2007,2007,2007,KIHS,national,consumption,0,1,0,0,2,2007,Kyrgyz Integrated Household Survey 2007,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2008,2008,2008,2008,KIHS,national,consumption,0,1,0,0,2,2008,Kyrgyz Integrated Household Survey 2008,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2009,2009,2009,2009,KIHS,national,consumption,0,1,0,0,2,2009,Kyrgyz Integrated Household Survey 2009,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2010,2010,2010,2010,KIHS,national,consumption,0,1,0,0,2,2010,Kyrgyz Integrated Household Survey 2010,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2011,2011,2011,2011,KIHS,national,consumption,0,1,0,0,2,2011,Kyrgyz Integrated Household Survey 2011,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2012,2012,2012,2012,KIHS,national,consumption,0,1,0,0,2,2012,Kyrgyz Integrated Household Survey 2012,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2013,2013,2013,2013,KIHS,national,consumption,0,1,0,0,2,2013,Kyrgyz Integrated Household Survey 2013,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2014,2014,2014,2014,KIHS,national,consumption,0,1,0,0,2,2014,Kyrgyz Integrated Household Survey 2014,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2015,2015,2015,2015,KIHS,national,consumption,0,1,0,0,2,2015,Kyrgyz Integrated Household Survey 2015,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2016,2016,2016,2016,KIHS,national,consumption,0,1,0,0,2,2016,Kyrgyz Integrated Household Survey 2016,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2017,2017,2017,2017,KIHS,national,consumption,0,1,0,0,2,2017,Kyrgyz Integrated Household Survey 2017,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2018,2018,2018,2018,KIHS,national,consumption,0,1,0,0,2,2018,Kyrgyz Integrated Household Survey 2018,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2019,2019,2019,2019,KIHS,national,consumption,0,1,0,0,2,2019,Kyrgyz Integrated Household Survey 2019,National Statistical Committee of the Kyrgyz Republic
ECA,KGZ,ECA,Kyrgyz Republic,2020,2020,2020,2020,KIHS,national,consumption,0,1,0,0,2,2020,Kyrgyz Integrated Household Survey 2020,National Statistical Committee of the Kyrgyz Republic
ECA,XKX,ECA,Kosovo,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,0,2003,Household Budget Survey 2003,Kosovo Agency of Statistics
ECA,XKX,ECA,Kosovo,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,0,2005,Household Budget Survey 2005,Kosovo Agency of Statistics
ECA,XKX,ECA,Kosovo,2006,2006,2006,2006,HBS,national,consumption,0,1,0,0,0,2006,Household Budget Survey 2006,Kosovo Agency of Statistics
