country_code,reporting_year,pop_data_level,pcn_region_code,welfare_type,reporting_level,survey_year_before,survey_year_after,pop,incgroup_historical,coverage
ATG,1995,national,OHI,,,,,68672,Upper middle income,FALSE
ATG,1996,national,OHI,,,,,70176,Upper middle income,FALSE
ATG,1997,national,OHI,,,,,71707,Upper middle income,FALSE
ATG,1998,national,OHI,,,,,73219,Upper middle income,FALSE
ATG,1999,national,OHI,,,,,74674,Upper middle income,FALSE
ATG,2000,national,OHI,,,,,76007,Upper middle income,FALSE
ATG,2001,national,OHI,,,,,77212,Upper middle income,FALSE
ATG,2002,national,OHI,,,,,78298,High income,FALSE
ATG,2003,national,OHI,,,,,79311,Upper middle income,FALSE
ATG,2004,national,OHI,,,,,80347,Upper middle income,FALSE
ATG,2005,national,OHI,,,,,81462,High income,FALSE
ATG,2006,national,OHI,,,,,82715,High income,FALSE
ATG,2007,national,OHI,,,,,84029,High income,FALSE
ATG,2008,national,OHI,,,,,85394,High income,FALSE
ATG,2009,national,OHI,,,,,86743,Upper middle income,FALSE
ATG,2010,national,OHI,,,,,88030,Upper middle income,FALSE
ATG,2011,national,OHI,,,,,89250,Upper middle income,FALSE
ATG,2012,national,OHI,,,,,90407,High income,FALSE
ATG,2013,national,OHI,,,,,91510,High income,FALSE
ATG,2014,national,OHI,,,,,92562,High income,FALSE
ATG,2015,national,OHI,,,,,93571,High income,FALSE
ATG,2016,national,OHI,,,,,94520,High income,FALSE
ATG,2017,national,OHI,,,,,95425,High income,FALSE
ATG,2018,national,OHI,,,,,96282,High income,FALSE
ATG,2019,national,OHI,,,,,97115,High income,FALSE
AUS,1981,national,OHI,income,national,1981,,14927000,High income,TRUE
AUS,1982,national,OHI,income,national,1981,1985,15178000,High income,TRUE
AUS,1983,national,OHI,income,national,1981,1985,15369000,High income,TRUE
AUS,1984,national,OHI,income,national,1981,1985,15544000,High income,TRUE
AUS,1985,national,OHI,income,national,1985,,15758000,High income,TRUE
AUS,1986,national,OHI,income,national,1985,1989,16018400,High income,TRUE
AUS,1987,national,OHI,income,national,1985,1989,16263900,High income,TRUE
AUS,1988,national,OHI,income,national,1985,1989,16532200,High income,TRUE
AUS,1989,national,OHI,income,national,1989,,16814400,High income,TRUE
AUS,1990,national,OHI,income,national,1989,1995,17065100,High income,TRUE
AUS,1991,national,OHI,income,national,1989,1995,17284000,High income,TRUE
AUS,1992,national,OHI,income,national,1989,1995,17495000,High income,TRUE
AUS,1993,national,OHI,income,national,1989,1995,17667000,High income,TRUE
AUS,1994,national,OHI,income,national,1989,1995,17855000,High income,TRUE
AUS,1995,national,OHI,income,national,1995,,18072000,High income,TRUE
AUS,1996,national,OHI,income,national,1995,2001,18311000,High income,TRUE
AUS,1997,national,OHI,income,national,1995,2001,18517000,High income,TRUE
AUS,1998,national,OHI,income,national,1995,2001,18711000,High income,TRUE
AUS,1999,national,OHI,income,national,1995,2001,18926000,High income,TRUE
AUS,2000,national,OHI,income,national,1995,2001,19153000,High income,TRUE
AUS,2001,national,OHI,income,national,2001,,19413000,High income,TRUE
AUS,2002,national,OHI,income,national,2001,2003,19651400,High income,TRUE
AUS,2003,national,OHI,income,national,2003,,19895400,High income,TRUE
AUS,2004,national,OHI,income,national,2004,,20127400,High income,TRUE
AUS,2005,national,OHI,income,national,2004,2008,20394800,High income,TRUE
AUS,2006,national,OHI,income,national,2004,2008,20697900,High income,TRUE
AUS,2007,national,OHI,income,national,2004,2008,20827600,High income,TRUE
AUS,2008,national,OHI,income,national,2008,,21249200,High income,TRUE
AUS,2009,national,OHI,income,national,2008,2010,21691700,High income,TRUE
AUS,2010,national,OHI,income,national,2010,,22031750,High income,TRUE
AUS,2011,national,OHI,income,national,2010,2014,22340024,High income,TRUE
AUS,2012,national,OHI,income,national,2010,2014,22733465,High income,TRUE
AUS,2013,national,OHI,income,national,2010,2014,23128129,High income,TRUE
AUS,2014,national,OHI,income,national,2014,,23475686,High income,TRUE
AUS,2015,national,OHI,income,national,2014,2016,23815995,High income,TRUE
AUS,2016,national,OHI,income,national,2016,,24190907,High income,TRUE
AUS,2017,national,OHI,income,national,2016,2018,24601860,High income,TRUE
AUS,2018,national,OHI,income,national,2018,,24982688,High income,TRUE
AUS,2019,national,OHI,income,national,2018,,25365745,High income,TRUE
AUT,1981,national,OHI,income,national,1987,,7568710,High income,FALSE
AUT,1982,national,OHI,income,national,1987,,7574140,High income,FALSE
AUT,1983,national,OHI,income,national,1987,,7561910,High income,FALSE
AUT,1984,national,OHI,income,national,1987,,7561434,High income,TRUE
AUT,1985,national,OHI,income,national,1987,,7564985,High income,TRUE
AUT,1986,national,OHI,income,national,1987,,7569794,High income,TRUE
AUT,1987,national,OHI,income,national,1987,,7574586,High income,TRUE
AUT,1988,national,OHI,income,national,1987,1994,7585317,High income,TRUE
AUT,1989,national,OHI,income,national,1987,1994,7619567,High income,TRUE
AUT,1990,national,OHI,income,national,1987,1994,7677850,High income,TRUE
AUT,1991,national,OHI,income,national,1987,1994,7754891,High income,TRUE
AUT,1992,national,OHI,income,national,1987,1994,7840709,High income,TRUE
AUT,1993,national,OHI,income,national,1987,1994,7905633,High income,TRUE
AUT,1994,national,OHI,income,national,1994,,7936118,High income,TRUE
AUT,1995,national,OHI,income,national,1995,,7948278,High income,TRUE
AUT,1996,national,OHI,income,national,1995,1997,7959017,High income,TRUE
AUT,1997,national,OHI,income,national,1997,,7968041,High income,TRUE
AUT,1998,national,OHI,income,national,1997,2000,7976789,High income,TRUE
AUT,1999,national,OHI,income,national,1997,2000,7992324,High income,TRUE
AUT,2000,national,OHI,income,national,2000,,8011566,High income,TRUE
AUT,2001,national,OHI,income,national,2000,2003,8042293,High income,TRUE
AUT,2002,national,OHI,income,national,2000,2003,8081957,High income,TRUE
AUT,2003,national,OHI,income,national,2003,,8121423,High income,TRUE
AUT,2004,national,OHI,income,national,2004,,8171966,High income,TRUE
AUT,2005,national,OHI,income,national,2005,,8227829,High income,TRUE
AUT,2006,national,OHI,income,national,2006,,8268641,High income,TRUE
AUT,2007,national,OHI,income,national,2007,,8295487,High income,TRUE
AUT,2008,national,OHI,income,national,2008,,8321496,High income,TRUE
AUT,2009,national,OHI,income,national,2009,,8343323,High income,TRUE
AUT,2010,national,OHI,income,national,2010,,8363404,High income,TRUE
AUT,2011,national,OHI,income,national,2011,,8391643,High income,TRUE
AUT,2012,national,OHI,income,national,2012,,8429991,High income,TRUE
AUT,2013,national,OHI,income,national,2013,,8479823,High income,TRUE
AUT,2014,national,OHI,income,national,2014,,8546356,High income,TRUE
AUT,2015,national,OHI,income,national,2015,,8642699,High income,TRUE
AUT,2016,national,OHI,income,national,2016,,8736668,High income,TRUE
AUT,2017,national,OHI,income,national,2017,,8797566,High income,TRUE
AUT,2018,national,OHI,income,national,2018,,8840521,High income,TRUE
AUT,2019,national,OHI,income,national,2019,,8879920,High income,TRUE
AZE,1981,national,ECA,consumption,national,1995,,6249312,Lower middle income,FALSE
AZE,1982,national,ECA,consumption,national,1995,,6349555,Lower middle income,FALSE
AZE,1983,national,ECA,consumption,national,1995,,6452067,Lower middle income,FALSE
AZE,1984,national,ECA,consumption,national,1995,,6557581,Lower middle income,FALSE
AZE,1985,national,ECA,consumption,national,1995,,6666447,Lower middle income,FALSE
AZE,1986,national,ECA,consumption,national,1995,,6778631,Lower middle income,FALSE
AZE,1987,national,ECA,consumption,national,1995,,6893486,Lower middle income,FALSE
AZE,1988,national,ECA,consumption,national,1995,,7010027,Lower middle income,FALSE
AZE,1989,national,ECA,consumption,national,1995,,7126877,Lower middle income,FALSE
AZE,1990,national,ECA,consumption,national,1995,,7175200,Lower middle income,FALSE
AZE,1991,national,ECA,consumption,national,1995,,7271300,Lower middle income,FALSE
AZE,1992,national,ECA,consumption,national,1995,,7382050,Lower middle income,TRUE
AZE,1993,national,ECA,consumption,national,1995,,7494800,Lower middle income,TRUE
AZE,1994,national,ECA,consumption,national,1995,,7596550,Low income,TRUE
AZE,1995,national,ECA,consumption,national,1995,,7684850,Low income,TRUE
AZE,1996,national,ECA,consumption,national,1995,2001,7763000,Low income,TRUE
AZE,1997,national,ECA,consumption,national,1995,2001,7838250,Low income,TRUE
AZE,1998,national,ECA,consumption,national,1995,2001,7913000,Low income,TRUE
AZE,1999,national,ECA,consumption,national,1995,2001,7982750,Low income,TRUE
AZE,2000,national,ECA,consumption,national,1995,2001,8048600,Low income,TRUE
AZE,2001,national,ECA,consumption,national,2001,,8111200,Low income,TRUE
AZE,2002,national,ECA,consumption,national,2002,,8171950,Low income,TRUE
AZE,2003,national,ECA,consumption,national,2003,,8234100,Lower middle income,TRUE
AZE,2004,national,ECA,consumption,national,2004,,8306500,Lower middle income,TRUE
AZE,2005,national,ECA,consumption,national,2005,,8391850,Lower middle income,TRUE
AZE,2006,national,ECA,consumption,national,2005,,8484550,Lower middle income,TRUE
AZE,2007,national,ECA,consumption,national,2005,,8581300,Lower middle income,TRUE
AZE,2008,national,ECA,consumption,national,2005,,8763400,Lower middle income,TRUE
AZE,2009,national,ECA,consumption,national,2005,,8947243,Upper middle income,FALSE
AZE,2010,national,ECA,consumption,national,2005,,9054332,Upper middle income,FALSE
AZE,2011,national,ECA,consumption,national,2005,,9173082,Upper middle income,FALSE
AZE,2012,national,ECA,consumption,national,2005,,9295784,Upper middle income,FALSE
AZE,2013,national,ECA,consumption,national,2005,,9416801,Upper middle income,FALSE
AZE,2014,national,ECA,consumption,national,2005,,9535079,Upper middle income,FALSE
AZE,2015,national,ECA,consumption,national,2005,,9649341,Upper middle income,FALSE
AZE,2016,national,ECA,consumption,national,2005,,9757812,Upper middle income,FALSE
AZE,2017,national,ECA,consumption,national,2005,,9854033,Upper middle income,FALSE
AZE,2018,national,ECA,consumption,national,2005,,9939771,Upper middle income,FALSE
AZE,2019,national,ECA,consumption,national,2005,,10024283,Upper middle income,FALSE
BDI,1981,national,SSA,consumption,national,1992,,4266520,Low income,FALSE
BDI,1982,national,SSA,consumption,national,1992,,4379727,Low income,FALSE
BDI,1983,national,SSA,consumption,national,1992,,4497544,Low income,FALSE
BDI,1984,national,SSA,consumption,national,1992,,4621096,Low income,FALSE
BDI,1985,national,SSA,consumption,national,1992,,4750832,Low income,FALSE
BDI,1986,national,SSA,consumption,national,1992,,4886745,Low income,FALSE
BDI,1987,national,SSA,consumption,national,1992,,5027143,Low income,FALSE
BDI,1988,national,SSA,consumption,national,1992,,5168703,Low income,FALSE
BDI,1989,national,SSA,consumption,national,1992,,5307069,Low income,TRUE
BDI,1990,national,SSA,consumption,national,1992,,5438959,Low income,TRUE
BDI,1991,national,SSA,consumption,national,1992,,5564923,Low income,TRUE
BDI,1992,national,SSA,consumption,national,1992,,5685569,Low income,TRUE
BDI,1993,national,SSA,consumption,national,1992,1998.5,5798054,Low income,TRUE
BDI,1994,national,SSA,consumption,national,1992,1998.5,5898964,Low income,TRUE
BDI,1995,national,SSA,consumption,national,1992,1998.5,5987044,Low income,TRUE
BDI,1996,national,SSA,consumption,national,1992,1998.5,6060110,Low income,TRUE
BDI,1997,national,SSA,consumption,national,1992,1998.5,6122130,Low income,TRUE
BDI,1998,national,SSA,consumption,national,1992,1998.5,6185564,Low income,TRUE
BDI,1999,national,SSA,consumption,national,1998.5,2006,6267132,Low income,TRUE
BDI,2000,national,SSA,consumption,national,1998.5,2006,6378871,Low income,TRUE
BDI,2001,national,SSA,consumption,national,1998.5,2006,6525546,Low income,TRUE
BDI,2002,national,SSA,consumption,national,1998.5,2006,6704118,Low income,FALSE
BDI,2003,national,SSA,consumption,national,1998.5,2006,6909161,Low income,TRUE
BDI,2004,national,SSA,consumption,national,1998.5,2006,7131688,Low income,TRUE
BDI,2005,national,SSA,consumption,national,1998.5,2006,7364857,Low income,TRUE
BDI,2006,national,SSA,consumption,national,2006,,7607850,Low income,TRUE
BDI,2007,national,SSA,consumption,national,2006,2013.5,7862226,Low income,TRUE
BDI,2008,national,SSA,consumption,national,2006,2013.5,8126104,Low income,TRUE
BDI,2009,national,SSA,consumption,national,2006,2013.5,8397661,Low income,TRUE
BDI,2010,national,SSA,consumption,national,2006,2013.5,8675606,Low income,FALSE
BDI,2011,national,SSA,consumption,national,2006,2013.5,8958406,Low income,TRUE
BDI,2012,national,SSA,consumption,national,2006,2013.5,9245992,Low income,TRUE
BDI,2013,national,SSA,consumption,national,2006,2013.5,9540302,Low income,TRUE
BDI,2014,national,SSA,consumption,national,2013.5,,9844301,Low income,TRUE
BDI,2015,national,SSA,consumption,national,2013.5,,10160034,Low income,TRUE
BDI,2016,national,SSA,consumption,national,2013.5,,10488002,Low income,TRUE
BDI,2017,national,SSA,consumption,national,2013.5,,10827010,Low income,FALSE
BDI,2018,national,SSA,consumption,national,2013.5,,11175379,Low income,FALSE
BDI,2019,national,SSA,consumption,national,2013.5,,11530577,Low income,FALSE
BEL,1981,national,OHI,income,national,1985,,9858982,High income,FALSE
BEL,1982,national,OHI,income,national,1985,,9856303,High income,TRUE
BEL,1983,national,OHI,income,national,1985,,9855520,High income,TRUE
BEL,1984,national,OHI,income,national,1985,,9855372,High income,TRUE
BEL,1985,national,OHI,income,national,1985,,9858308,High income,TRUE
BEL,1986,national,OHI,income,national,1985,1988,9861823,High income,TRUE
BEL,1987,national,OHI,income,national,1985,1988,9870234,High income,TRUE
BEL,1988,national,OHI,income,national,1988,,9901664,High income,TRUE
BEL,1989,national,OHI,income,national,1988,1992,9937697,High income,TRUE
BEL,1990,national,OHI,income,national,1988,1992,9967379,High income,TRUE
BEL,1991,national,OHI,income,national,1988,1992,10004486,High income,TRUE
BEL,1992,national,OHI,income,national,1992,,10045158,High income,TRUE
BEL,1993,national,OHI,income,national,1992,1995,10084475,High income,TRUE
BEL,1994,national,OHI,income,national,1992,1995,10115603,High income,TRUE
BEL,1995,national,OHI,income,national,1995,,10136811,High income,TRUE
BEL,1996,national,OHI,income,national,1995,1997,10156637,High income,TRUE
BEL,1997,national,OHI,income,national,1997,,10181245,High income,TRUE
BEL,1998,national,OHI,income,national,1997,2000,10203008,High income,TRUE
BEL,1999,national,OHI,income,national,1997,2000,10226419,High income,TRUE
BEL,2000,national,OHI,income,national,2000,,10251250,High income,TRUE
BEL,2001,national,OHI,income,national,2000,2003,10286570,High income,TRUE
BEL,2002,national,OHI,income,national,2000,2003,10332785,High income,TRUE
BEL,2003,national,OHI,income,national,2003,,10376133,High income,TRUE
BEL,2004,national,OHI,income,national,2004,,10421137,High income,TRUE
BEL,2005,national,OHI,income,national,2005,,10478617,High income,TRUE
BEL,2006,national,OHI,income,national,2006,,10547958,High income,TRUE
BEL,2007,national,OHI,income,national,2007,,10625700,High income,TRUE
BEL,2008,national,OHI,income,national,2008,,10709973,High income,TRUE
BEL,2009,national,OHI,income,national,2009,,10796493,High income,TRUE
BEL,2010,national,OHI,income,national,2010,,10895586,High income,TRUE
BEL,2011,national,OHI,income,national,2011,,11038264,High income,TRUE
BEL,2012,national,OHI,income,national,2012,,11106932,High income,TRUE
BEL,2013,national,OHI,income,national,2013,,11159407,High income,TRUE
BEL,2014,national,OHI,income,national,2014,,11209057,High income,TRUE
BEL,2015,national,OHI,income,national,2015,,11274196,High income,TRUE
BEL,2016,national,OHI,income,national,2016,,11331422,High income,TRUE
BEL,2017,national,OHI,income,national,2017,,11375158,High income,TRUE
BEL,2018,national,OHI,income,national,2018,,11427054,High income,TRUE
BEL,2019,national,OHI,income,national,2019,,11488980,High income,TRUE
BEN,1981,national,SSA,consumption,national,2003,,3820126,Low income,FALSE
BEN,1982,national,SSA,consumption,national,2003,,3927717,Low income,FALSE
BEN,1983,national,SSA,consumption,national,2003,,4039940,Low income,FALSE
BEN,1984,national,SSA,consumption,national,2003,,4156819,Low income,FALSE
BEN,1985,national,SSA,consumption,national,2003,,4278502,Low income,FALSE
BEN,1986,national,SSA,consumption,national,2003,,4404504,Low income,FALSE
BEN,1987,national,SSA,consumption,national,2003,,4535262,Low income,FALSE
BEN,1988,national,SSA,consumption,national,2003,,4672844,Low income,FALSE
BEN,1989,national,SSA,consumption,national,2003,,4820020,Low income,FALSE
BEN,1990,national,SSA,consumption,national,2003,,4978489,Low income,FALSE
BEN,1991,national,SSA,consumption,national,2003,,5149496,Low income,FALSE
BEN,1992,national,SSA,consumption,national,2003,,5331805,Low income,FALSE
BEN,1993,national,SSA,consumption,national,2003,,5521761,Low income,FALSE
BEN,1994,national,SSA,consumption,national,2003,,5714215,Low income,FALSE
BEN,1995,national,SSA,consumption,national,2003,,5905552,Low income,FALSE
BEN,1996,national,SSA,consumption,national,2003,,6094272,Low income,FALSE
BEN,1997,national,SSA,consumption,national,2003,,6281644,Low income,FALSE
BEN,1998,national,SSA,consumption,national,2003,,6470275,Low income,FALSE
BEN,1999,national,SSA,consumption,national,2003,,6664102,Low income,FALSE
BEN,2000,national,SSA,consumption,national,2003,,6865946,Low income,TRUE
BEN,2001,national,SSA,consumption,national,2003,,7076728,Low income,TRUE
BEN,2002,national,SSA,consumption,national,2003,,7295400,Low income,TRUE
BEN,2003,national,SSA,consumption,national,2003,,7520556,Low income,TRUE
BEN,2004,national,SSA,consumption,national,2003,2011.33,7750003,Low income,TRUE
BEN,2005,national,SSA,consumption,national,2003,2011.33,7982223,Low income,TRUE
BEN,2006,national,SSA,consumption,national,2003,2011.33,8216893,Low income,TRUE
BEN,2007,national,SSA,consumption,national,2003,2011.33,8454790,Low income,FALSE
BEN,2008,national,SSA,consumption,national,2003,2011.33,8696915,Low income,FALSE
BEN,2009,national,SSA,consumption,national,2003,2011.33,8944713,Low income,TRUE
BEN,2010,national,SSA,consumption,national,2003,2011.33,9199254,Low income,TRUE
BEN,2011,national,SSA,consumption,national,2003,2011.33,9460829,Low income,TRUE
BEN,2012,national,SSA,consumption,national,2011.33,2015,9729254,Low income,TRUE
BEN,2013,national,SSA,consumption,national,2011.33,2015,10004594,Low income,TRUE
